"Pope Francis to visit Canada for indigenous reconciliationPublished31 minutes agoSharecloseShare pageCopy linkAbout sharingImage sourceGetty ImagesImage captionThe date for Pope Francis' visit to Canada has not been decidedPope Francis has agreed to visit Canada to assist with ongoing reconciliation efforts with indigenous groups the Vatican said on Wednesday.The trip follows disturbing revelations this spring about the indigenous children who died while attending residential schools.The Catholic Church was essential in the schools' founding and operation.The date of the papal visit has not yet been announced.The Pope has not issued a formal apology for the Church's role despite repeated calls by Canadians.In a short statement the Vatican said that the Canadian Conference of Catholic Bishops had invited the pope to make an apostolic trip to Canada ""also in the context of the long-standing pastoral process of reconciliation with indigenous peoples"".""His Holiness has indicated his willingness to visit the country on a date to be settled in due course"" the statement said.In Canada support for reconciliation - repairing the relationship between indigenous people non-indigenous people and the government - is at a recent high.The support comes after a series of unmarked burial sites were discovered in western Canada over the spring and summer most believed to belong to former students of residential schools.Between May and July more than 1100 burial sites were found. Some of the remains were believed to be of children as young as three.The landmark Truth and Reconciliation Commission (TRC) report released in 2015 detailed sweeping failures in the care and safety of these children and complicity by the church and government.""Government church and school officials were well aware of these failures and their impact on student health"" the authors wrote. ""If the question is 'who knew what when?' the clear answer is: 'Everyone in authority at any point in the system's history.'""Related TopicsIndigenous CanadiansCanadaMore on this storyThe child graves behind Canada's national reckoningPublished15 JulyWhy Canada is reforming indigenous foster carePublished11 July'Canada lacks the political will for real change'Published15 September";Pope to visit Canada for indigenous reconciliation;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59066724;mindset;0.930000
"Claudette Colvin: US civil rights pioneer wants record clearedPublished1 hour agoSharecloseShare pageCopy linkAbout sharingImage sourceGetty ImagesImage captionMs Colvin seen here in 2020 said clearing her record would ""mean something"" for other black childrenUS civil rights activist Claudette Colvin who in 1955 at the age of 15 refused to give up her seat on a bus for a white person is seeking to have her criminal record expunged.Ms Colvin who is now 82 was convicted of assaulting a police officer while being arrested in Montgomery Alabama and put on probation.She is challenging in court the fact the probation never officially ended.Her case happened nine months before Rosa Parks famously did the same.""I am an old woman now"" Ms Colvin said in a sworn statement. ""Having my records expunged will mean something to my grandchildren and great grandchildren. And it will mean something for other black children.""Speaking to a crowd of relatives and activists in Montgomery she said: ""I guess you can say that now I am no longer a juvenile delinquent.""CONTEXT:Before Rosa Parks there was a 15-year-old girlLONG READ:The black migrant who fought US segregationIn an interview with the BBC in 2018 Ms Colvin said she ""was not frightened but disappointed and angry"" because she knew she ""was sitting in the right seat"".She was the first person to be arrested for challenging Montgomery's bus segregation policies but her story remains relatively unknown. It was Rosa Parks who became one of the main figures of the civil rights movement after her case led to the boycott of the bus system.Ms Colvin said she had been inspired by the great anti-slavery campaigners Harriet Tubman and Sojourner Truth. She would end up testifying in the landmark case that effectively ended segregation on buses in 1956.Her lawyer said the probation had cast a shadow over her life. Ms Colvin left Alabama at the age of 20 and spent decades in New York but her family always worried what might happen when she went back for visits according to the Associated Press.Montgomery County District Attorney Daryl Bailey said he supported Ms Colvin's request.You may also find interesting:This video can not be playedTo play this video you need to enable JavaScript in your browser.Media captionHow do I talk to my children about race?Related TopicsAfrican-American Civil Rights MovementAlabamaUnited StatesBlack interest";Civil rights pioneer wants arrest record cleared;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59047634;mindset;0.930000
"Charlottesville: Why are the âUnite the Rightâ organisers on trial?By Bernd Debusmann JrBBC News WashingtonPublished1 hour agoSharecloseShare pageCopy linkAbout sharingImage sourceGetty ImagesImage captionWhite supremacist Richard Spencer is among the defendants on trial for their role in the deadly 2017 'Unite the Right' rallyOver four years after a deadly far-right extremist rally in Virginia organisers of the event are facing a civil trial to determine whether they should be held responsible for the chaos that ensued.The ""Unite the Right"" rally that began on the night of 11 August 2017 in Charlottesville was seen as a defining moment in recent American history.An alleged neo-Nazi plowed into counter-protesters with his car killing one and injuring dozens of other.Now nine people injured in the violence are suing 24 of the organisers and promoters some of whom have gained notoriety as self-declared leaders of the ""alt-right"". Jury selection began on Monday and a trial is due to start as early as this week.Here's what we know.'A battle for the soul of America'Charlottesville attacker: I regret my actionsThe black man who took on the KlanWhat is the lawsuit about?The lawsuit alleges that the defendants ""conspired to plan promote and carry out the violent events"" that took place at the rally.""Defendants brought with them to Charlottesville the imagery of the Holocaust of slavery of Jim Crow and of fascism"" the lawsuit says. ""They also brought with them semi-automatic weapons pistols mace rods armour shields and torches.""Attorneys for the plaintiffs say they have collected more than 5.3 terabytes of evidence including social media posts and chat room exchanges from messaging platform Discord.The lawsuit invokes a 1871 law passed after the US Civil War which was originally intended to protect black Americans from the Ku Klux Klan following their emancipation from slavery.The law allows private citizens to sue others believed to have committed civil rights violations. The plaintiffs however must prove that the defendants conspired to do so and that injuries resulted.""That's just a testament to the fact that we have a situation in this country where people can credibly accuse others of committing the kind of act that Congress was worried about after the Civil War"" attorney Roberta Kaplan was quoted as saying by the Washington Post.The lawsuit is backed by a campaign group Integrity First for America.""The goal first and foremost is accountability for the defendants and justice for the plaintiffs and for the community in Charlottesville"" said the group's Executive Director Amy Spitalnick.This video can not be playedTo play this video you need to enable JavaScript in your browser.Media captionThe statue of General Robert E Lee was towed away from Market Street Park CharlottesvilleWhat is the defence team saying?The defendants include prominent figures in America's white nationalist and far-right movement including Jason Kessler the rally's main organiser and Richard Spencer a white supremacist who famously coined the term ""alt-right"" and spoke at the event.Some of the defendants including Mr Spencer and ""the crying Nazi"" Christopher Cantwell - so nicknamed for a tearful YouTube video he posted in the aftermath of the rally - are representing themselves in court.Several of the defendants have also claimed that mentions of violence combat and weapons ahead of the event were referencing the possibility of having to defend themselves from counter-protesters.Some have said that their communications are protected by their constitutional rights.""You can say any nasty thing you want about any person or group you want and that is protected by the First Amendment"" Edward ReBrook IV an attorney for one of the defendants former Nationalist Socialist Movement leader Jeff Schoep told the Associated Press. ""That's not me saying that that's the Supreme Court.""Several of the defendants and their lawyers did not respond to the BBC's requests for comment.The plaintiffs have already received default judgements against seven of the defendants who refused to cooperate.What happened at the murder trial?The man who drove his car into a crowd of counter-protesters at the Charlottesville rally James Alex Fields was sentenced to life in prison in June 2019.Four of the plaintiffs in the current lawsuit were injured in the incident which killed Heather Heyer 32.Image sourceGetty ImagesImage captionA street memorial in Charlottesville commemorated the death of Heather Heyer in the days after the rallyA self-described neo-Nazi from Ohio Fields pleaded guilty to 29 of 30 federal hate crimes as part of a deal with prosecutors who agreed to not seek the death penalty.At his sentencing in 2019 Fields apologised for the ""hurt and loss"" he caused at the Unite the Right event.""Every day I think about how things could have gone differently and how I regret my actions"" he said. ""I'm sorry.""In December 2018 Fields was also convicted of murder at the state level.How might this court case affect future rallies and protests?Advocates for the plaintiffs have explicitly said that they hope to bankrupt the Unite the Right organisers and send a message to other far-right extremists and white supremacists in the future.""A case like this can also have much broader impacts in making clear there will be very real consequences for violent extremism deterring others who are looking on and understanding those consequences"" said Integrity First's Ms Spitalnick.Mark Pitcavage a senior research fellow at the Anti-Defamation League's Center on Extremism who has monitored far-right groups for decades told the BBC that the case ""has the potential to deal a blow to the white supremacist movement"".Mr Pitcavage said that many rally organisers and attendees already suffered consequences in the immediate aftermath of the rally.These consequences ranged from job losses and school expulsions after being publicly ""outed"" as white supremacists to legal consequences such as the current lawsuit and Mr Field's murder conviction.""The trial itself serves white supremacists as a reminder of what a debacle Charlottesville turned out to be"" Mr Pitcavage added. ""It's almost like a booster shot to the backlash in 2017 reminding everyone how badly that turned out for white supremacists.""How was Charlottesville a defining moment in US politics?Opponents of former US President Donald Trump often refer to the incident as one of the defining moments of his administration.At the time Mr Trump came under fire from both sides of the political spectrum for comments at a news conference. He said ""you had some very bad people in that group but you also had people that were very fine people on both sides"". The remarks were slammed as equivocation.This video can not be playedTo play this video you need to enable JavaScript in your browser.Media captionThe US president ignored questions over whether his response went far enoughMr Trump's actions at the time later became a rallying cry for supporters of Democrat Joe Biden.A 2020 campaign video declaring Mr Biden's candidacy began with the words ""Charlottesville Virginia"".Mr Biden has referred to the event as ""a defining moment"" for the United States.Related TopicsVirginiaAlt-rightCharlottesvilleUnited StatesMore on this story'A battle for the soul of America'Published9 August 2018Charlottesville attacker: I regret my actionsPublished28 June 2019The black man who took on the KlanPublished23 August 2018";US white supremacists face a legal reckoning;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59054166;mindset;0.930000
"Mort Sahl: Legendary comedian and satirist dies at age 94Published8 hours agoSharecloseShare pageCopy linkAbout sharingImage sourceGetty ImagesImage captionSahl would often carry a newspaper on stageLegendary US comedian and political satirist Mort Sahl - who skewered US presidents from Dwight Eisenhower to Donald Trump - has died.He passed away on Tuesday in Mill Valley California at the age of 94 of old age a friend told AP News.Sahl's biting political commentary won him legions of fans starting in the 1950s and has been credited as the inspiration for modern stand-up comedy.His Cold War material is credited for setting the bar for political comedy.A host of comedians and comedy show producers have paid tribute including Albert Brooks Laraine Newman and Richard Lewis.This is Spinal Tap star and Simpsons stalwart Harry Shearer said Sahl had ""invented modern American political satire"".Born in Montreal Sahl moved with his family to Los Angeles as a child and got his start as a comedian at San Francisco's beatnik hungry i club.He quickly went on to perform at comedy clubs around the US. He hosted the first-ever Grammy Awards in 1959 and co-hosted the Academy Awards that same year.He was featured on the cover of Time Magazine in 1960 starred in several films and was a frequent guest host on Johnny Carson's The Tonight Show on NBC.Known for his trademark sweater and loafers - at a time when performers often wore tuxedos - Sahl would come on to stage carrying a newspaper with notes for his act written on it.He favoured story-telling rather than lounge-style stand-up punchlines.A comedic blunderbuss Sahl prided himself on poking fun at all sides often asking at shows: ""Is there anyone here I haven't offended?""""A conservative is someone who believes in reform"" he once said. ""But not now.""He also joked: ""Liberals are people who do the right things for the wrong reasons so they can feel good for 10 minutes.""RIP Mort Sahl.   He just invented modern American political satire is all.  Was still doing great stand ups on Periscope until very recently.  And while he was best known for stinging wit he was always an expert joke writer.— Harry Shearer (@theharryshearer)October 26 2021The BBC is not responsible for the content of external sites.View original tweet on TwitterSahl ridiculed President John F Kennedy before going on to write jokes for his campaign. After Kennedy was elected he turned to mocking him again.Following the Democrat's assassination Sahl's career took a downturn as he dedicated large portions of his shows to ridiculing the official account of Kennedy's death.But after the Watergate scandal in the early 1970s which led to the resignation of Richard Nixon his career picked up again. Sahl's opposition to the Vietnam War also brought him some new followers in the late 60s and early 70s.He continued to perform stand up into his 80s even after suffering a stroke. At age 80 he began teaching a course in critical thinking at Claremont McKenna College in California.All four of his marriages ended in divorce and his only son died in 1996. He has no immediate surviving family members.Related TopicsComedyUnited StatesCalifornia";US comic legend Mort Sahl dies at age 94;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59058489;mindset;0.930000
"Huma Abedin: Clinton aide details sex assault by US senatorPublished12 hours agoSharecloseShare pageCopy linkAbout sharingImage sourceGetty ImagesImage captionHuma Abedin has not named the senator or his partyA former close aide to Hillary Clinton has reportedly written in a new memoir how she was sexually assaulted by a US senator.Huma Abedin said the unnamed politician pounced on her on a couch in the mid-2000s after inviting her into his home according to the Guardian.She says she rebuffed him as he tried to kiss her and escaped.The claim is detailed in her new book Both/And: A Life in Many Worlds which is being published next week.Mrs Clinton who was the 2016 Democratic presidential nominee and secretary of state under President Obama relied on Ms Abedin as one of her most trusted aides. Mrs Clinton once described her as her ""second daughter"".She describes the sexual assault while recounting her work for Mrs Clinton when she was a US senator for New York between 2001-09.Who is Clinton aide Huma Abedin?Ms Abedin now 45 does not reveal the senator's identity or even his party.She says that after a Washington dinner she walked out with the politician and when they stopped in front of his home he invited her inside for coffee. She accepted.Image sourceAFP/gettyImage captionMs Abedin started working for Mrs Clinton as an internAccording to the Guardian which has seen an advance copy of the memoir Ms Abedin writes: ""Then in an instant it all changed. He plopped down to my right put his left arm around my shoulder and kissed me pushing his tongue into my mouth pressing me back on the sofa.""I was so utterly shocked I pushed him away. All I wanted was for the last 10 seconds to be erased.""Ms Abedin says the senator apologised and said he had ""misread"" her before asking if she wanted to stay.She writes: ""Then I said something only the twentysomething version of me would have come up with - 'I am so sorry' - and walked out trying to appear as nonchalant as possible.""Image sourceGetty ImagesImage captionMs Abedin divorced her husband former Democratic New York congressman Anthony Weiner over his sex scandalsMs Abedin says she bumped into the senator a few days later on Capitol Hill and he asked if they were still friends.She also details in the book her anger at her ex-husband former Democratic New York congressman Anthony Weiner whose career was destroyed by sex scandals.Related TopicsNew YorkHillary Clinton";Clinton aide details sexual assault by US senator;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59059289;mindset;0.930000
"Covid vaccines: FDA panel approves Pfizer jabs for children 5 and upBy Sam CabralBBC News WashingtonPublished17 hours agoSharecloseShare pageCopy linkAbout sharingRelated TopicsCoronavirus pandemicImage sourceGetty ImagesPaediatric doctors could soon find themselves on the front lines of a US government plan to get some 28 million school-aged children in line for their coronavirus jabs.Advisory boards to the Food and Drug Administration (FDA) and the Centers for Disease Control and Prevention (CDC) on Tuesday decided that the benefits of jabbing children between five and 11 years old with the Pfizer vaccine outweigh any other health risks.The decision now awaits further approval from the full FDA and CDC. Both agencies are expected to follow the vaccine panel's recommendation.Data from the company's clinical trialsfoundthat a paediatric dose of the vaccine - one third of that given to adults and adolescents - was safe and 90% effective.If health officials approve the jab 15 million doses will go out to paediatric offices children's hospitals and pharmacies around the country.When could jabs for kids get final approval?Following the FDA independent advisory committee's green light on Tuesday the CDC is expected to follow suit on 2 November meaning jabs for five-year-olds could begin as soon as a day later.The Pfizer vaccine is already approved for American adults and adolescents but it has not yet been fully approved for most school-aged children.Among those between five and 11 years old there have been about 1.8 million Covid cases confirmed in the US according to the CDC. Fewer than two hundred have died and most of those had underlying medical conditions.Some medical experts say that given the persistence of the Delta variant and the return to in-person schooling vaccinating children is a crucial next step in fighting the pandemic.""Parents need to understand the urgency of vaccination because the pandemic is not over"" said Dr James Versalovic pathologist in chief at Texas Children's Hospital (TCH).Dr Versalovic estimates at least 1500 children have been diagnosed since the beginning of the pandemic with the virus at TCH the largest children's hospital in the US. ""No age group has been spared"" he said.What kind of opposition does it face?Vaccine hesitancy remains a challenge for US medical authorities. Uptake in the adult population has stalled below 60% over the past several months.Only a third of parents ina poll last month by the Kaiser Family Foundationsaid they would get their children vaccinated ""right away"". Another third said they would like to ""wait and see"".Some parents have expressed concern about hundreds of cases of myocarditis an inflammation of the heart muscle that have been reported predominantly in young adults who took the vaccine mostly after the second jab.Heart inflammation link to Pfizer and Moderna jabsDr Liz Mumper chief executive of the Rimland Center for Integrative Medicine thinks ""children should not be given treatments they do not need"" pointing to their low risk of contracting Covid and to the lack of long-term data on Covid vaccines.""I am opposed to rolling these vaccines out to all children in a one size fits all model"" she said. ""The vast majority of children already have mild cases.""In an interview with the BBC World News America programme an FDA advisory board member acknowledged it would be a tough decision to make.""It'll be somewhat hard. We'll be looking at data on several thousand children and then making decisions for millions of children"" said Dr Paul Offit.A legal immunity protection offered to drug companies during the Trump administration has also made it nearly impossible to sue drug manufacturers for any side affects suffered from vaccination until 2024.What would a rollout look like?The federal government has indicated that once the vaccine is approved it will ship paediatric doses to states almost immediately.Last week it announced plans to distribute the jabs via more than 25000 paediatric offices and 100 children's hospitals as well as through pharmacies school-based clinics and community health centres.The plan is designed to take into account that for this age group everything from dosing to counselling support from clinicians to the post-jab waiting period looks different than for other age groups and parents will need a trusted voice in the room.""It's one thing to have Dr Fauci on the national news say you should get your kid vaccinated but it's another thing for a trusted physician in the community to have that direct conversation with families"" says Amy Wimpey Knight president of the Children's Hospital Association.Long Covid in children 'nowhere near scale feared'Children's very low Covid risk confirmed by studyMass vaccination sites are not good settings for jabbing young children Ms Knight tells the BBC so state and local health officials will need to quickly link up with schools community centres and doctors' offices instead.""All plans are local. That's what we learned the first time"" she says.Image sourceGetty ImagesImage captionPresident Biden speaks to students in a New Jersey classroomDo doctors support the plan?Patients at Texas Children's Hospital participated in Pfizer's clinical trials for children. Any side effects were ""easily treatable and monitored"" said Dr Versalovic.""We are fully confident in the paediatric Covid vaccines. It's been tailored to children"" he said referring to the reduced dosage.For a large provider like TCH ensuring adequate supply at multiple care locations will be of primary concern he said.At smaller paediatric practices physicians are a bit more circumspect.Dr Robert Dracker medical director of Summerwood Pediatrics in upstate New York warned that a vaccine rollout for kids will collide with other realities: the onset of flu season the mental health crisis of school children and staffing shortages.""Paediatricians' offices have been struggling terribly over the last few years"" he said.Dr Dracker says state health officials have set out guidelines and plan to dispense 300-dose allotments to his office. But he is frustrated by the lack of co-ordination.This video can not be playedTo play this video you need to enable JavaScript in your browser.Media captionWatch: The showdown over Covid-19 mandates""We have to try and contact all of our parents to find out how many of them might want their child vaccinated and then set up separate clinic times"" he explained.""Instead of dictating what we have to do [government officials] really need to listen to the input of practising physicians"" he said.Related TopicsCoronavirus vaccinesPfizerUnited StatesCoronavirus pandemicMore on this storyVaccinating children - how the UK comparesPublished14 SeptemberLong Covid in children 'nowhere near scale feared'Published1 SeptemberChildren's very low Covid risk confirmed by studyPublished9 JulyUS approves mix and match of vaccine booster jabsPublished5 days ago";US panel approves Covid jabs for children 5 and up;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59044853;mindset;0.930000
"Covid: FDA officials back Pfizer jab for children over five in USPublished17 hours agoSharecloseShare pageCopy linkAbout sharingRelated TopicsCoronavirus pandemicImage sourceGetty ImagesImage captionThe US has already authorised jabs for children aged 12 and overA US government panel has voted to recommend the Pfizer/BioNTech vaccine should to be given to children aged five to 11.The Food and Drug Administration (FDA) experts backed the move on Tuesday paving the way for emergency authorisation within a matter of weeks.In September the company said its trial data showed the Covid jab was safe for children in that age group.The US is already giving the vaccine to those aged 12 and over.This latest decision affects some 28 million US children.The decision now awaits further approval from the FDA and the Centers for Disease Control and Prevention (CDC). They are expected to do that on 2 November meaning vaccinations could begin the very next day.The FDA's expert panel determined that the benefits of having the jab outweigh any other health risks.Company trial data submitted to regulators in September saidthe jabs produced a ""robust"" antibody immune responsein that age bracket.Children aged five to 11 are given a jab with a third of the dosage given to adults.Regulators however also had to weigh up the risk of heart inflammationa very rare side-effect of the Pfizer and Moderna vaccines.Covid map: Where are cases the highest?Paediatric doctors prepare for US child jab rolloutVaccinating children - how the UK comparesOfficial data from the US shows 160 children aged five to 11 have died of Covid-19 since the start of the pandemic. In total the country has recorded close to 740000 deaths from the virus.But millions have contracted the illness thousands of whom ended up in hospital. The US has also reported more than 5000 cases of a rare inflammatory disease linked to Covid infections which has killed 46 children.On Monday Moderna announced it would submit trial data to regulators after a study found its own Covid vaccine produced a ""robust neutralising antibody response"" in children aged six to 11.The UK has just begun to roll out jabs for children aged 12 to 15.The country's chief medical officers recommendone dose of a vaccine for children in that age group althoughapproaches differ in other countries.This is a landmark decision that could influence practice in other countries not just the US.Some nations like Israel have already intimated that they plan to follow suit.The US regulator has carefully weighed the pros and cons and says there is a case for vaccinating younger children against Covid.Although most children are unlikely to get seriously ill if they catch coronavirus they may still be infectious even with no symptoms.The vaccine could help stop them from spreading the virus to others.And some young children can still get sick with Covid. The vaccine would guard against that too.The world will be watching how the rollout goes with the Pfizer jab and what impact it has on the pandemic.You may also be interested in:This video can not be playedTo play this video you need to enable JavaScript in your browser.Media caption""My parents won't let me get the Covid vaccine""Related TopicsCoronavirus vaccinesPfizerImpact of the COVID-19 pandemic on childrenUnited StatesCoronavirus pandemicMore on this storyWhat difference will jabbing young teens make?Published13 OctoberPfizer Covid jab safe for children aged five to 11Published20 SeptemberSingle Covid jab recommended for 12 to 15-year-oldsPublished13 September";US experts back Pfizer jab for children over five;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59048318;mindset;0.930000
"Canadian PM Justin Trudeau holds major cabinet shakeupBy Jessica MurphyBBC News TorontoPublished18 hours agoSharecloseShare pageCopy linkAbout sharingImage sourceAFP via Getty ImagesImage captionJustin Trudeau and his wife Sophie Gregoire Trudeau arrive for the cabinet swearing-inCanadian Prime Minister Justin Trudeau has overhauled his cabinet with significant changes across multiple ministries.It comes after Mr Trudeau's Liberals won a minority government in last month's snap federal election.Of the 38 cabinet members sworn-in on Tuesday fewer than 10 remain in their prior roles.As part of the shuffle Canada will see a new defence minister as the military faces a sexual misconduct crisis.Mr Trudeau said the big shakeup comes because ""Canadians are expecting big things to be done"" on matters like climate reconciliation with indigenous people in Canada - and having a ""fresh reinvigorated team""Â will make that possible.Former defence minister Harjit Sajjan is out of the role after six years following calls for his removal over the ongoing military scandal.Since last February multiple current and past senior military leaders have been investigated over claims of inappropriate behaviour. Some remain on leave.Anita Anand is now in as national defence minister - the second woman to ever hold the position. The former academic was previously the minister in charge of leading Canada's procurement during the pandemic which included securing the country's supply of Covid-19 vaccines.The prime minister called Ms Anand ""a world class expert in governance"" who can help lead the necessary change in the culture of the armed forces.Another key change is bringing in climate campaigner-turned politician Steven Guilbeault as environment minister.Mr Trudeau has called addressing climate change a major priority saying that Canada will ""encourage challenge the world to do even more go even faster"" at the UN Climate Change Summit in Glasgow this month.What the COP26 climate summit could mean for us allMr Guilbeault had a rocky tenure as heritage minister when he introduced a broadcasting reform bill that was criticised as a threat to free speech online. He is a fierce opponent of oil pipeline projects a fact that could be an irritant for the country's energy producing regions.Mr Trudeau has also named his fifth foreign affairs minister since his Liberals first took power in 2015. Former official languages minister Melanie Joly has been promoted to that role.The ministers keeping their previous positions include Chrystia Freeland who stays on as federal finance minister and deputy prime minister.Canada's parliament returns on 22 November with a Throne Speech which is when a government outlines its policies and programmes as a parliamentary session begins.Related TopicsJustin TrudeauCanadaMore on this storyCanadian military leader resigns over golf gamePublished15 JuneTrudeau apologises to First Nation for holiday snubPublished18 OctoberPayout for indigenous Canadian children upheldPublished30 SeptemberCanada's Trudeau narrowly wins third term as PMPublished21 SeptemberThe numbers driving Canada's snap electionPublished14 September";Canadian PM Justin Trudeau shuffles cabinet;https://www.bbc.com;https://www.bbc.com/news/world-us-canada-59015485;mindset;0.930000
"US revokes licence of top Chinese telecoms companyPublished22 hours agoSharecloseShare pageCopy linkAbout sharingImage sourceGetty ImagesImage captionFederal Communication Commission led by Jessica Rosenworcel has taken action against several Chinese telecoms firmsWashington has revoked the US licence of one of China's biggest telecoms companies citing ""national security"" concerns.China Telecom must stop providing services in America within 60 days.Officials said the Chinese government's control of the company gave it the opportunity ""to access store disrupt and/or misroute US communications"".This in turn could allow it ""to engage in espionage and other harmful activities against the US"" they said.China Telecom which has provided telecoms services in the US for nearly 20 years called the decision ""disappointing"".""We plan to pursue all available options while continuing to serve our customers"" a statement said.China Telecom is one of three companies that dominate China's telecoms market. The firm has hundreds of millions of customers in 110 countries with services ranging from broadband internet to mobile and landline telephone networks.The decision comes hours after US Treasury Secretary Janet Yellen spoke to China's Vice Premier Liu He about the state of the global economy.China frees Canadians after Huawei boss releasedWall Street to kick out Chinese telecom giantsThe meeting had been seen as a sign of improving relations between the two superpowers which have recently exchanged barbs over trade and Taiwan.The Federal Communication Commission (FCC) warned it might shut down China Telecom Americas in April 2020 claiming the firm ""is subject to exploitation influence and control by the Chinese government"".It said the company was ""highly likely to be forced to comply with Chinese government requests without... independent judicial oversight"".It is the latest Chinese telecoms firm to be targeted by US officials over national security concerns.Last year the FCC designated Huawei and ZTE as threats to communications networks - making it harder for US firms to buy equipment from them.The FCC revoked China Mobile's US licence in 2019 and is in process of doing so for two other state-backed firms - China Unicom Americas and Pacific Networks.In all cases US officials cited risks that the Chinese government could use the companies to spy on America or harm national interests.Related TopicsSpyingChinaTelecommunicationHuaweiUnited StatesMore on this storyTop Huawei boss flies back to China after deal with USPublished25 SeptemberWall Street to kick out Chinese telecom giantsPublished1 January";US revokes licence of top Chinese telecoms company;https://www.bbc.com;https://www.bbc.com/news/business-59055360;mindset;0.930000
"Tom Hanks hails Edinburgh bookshop owner as his heroPublished1 day agoSharecloseShare pageCopy linkAbout sharingImage captionTom Hanks typed a letter to Tom Hodges calling him his ""hero""An Edinburgh bookshop owner has been hailed a hero by Hollywood actor Tom Hanks for ""keeping typewriters alive"".Tom Hodges typed a letter to the film star this summer and received a reply from the actor praising his work.The 35-year-old has invited Hanks to visit his shop Typewronger Books while the National Museum of Scotland's typewriting exhibition is on show.Mr Hodges Scotland's only typewriter mechanic said he was ""overjoyed"" to receive the letter.He told BBC Scotland: ""The reason this is cool for me is not the same as it is for everyone else.""He might be a big Hollywood actor but for me it's all about his love of typewriters.""There are a few typewriter geeks such as Ben Aleshire in New Orleans and Luke Winter who has the Glasgow Story Wagon but Tom Hanks gets the crown.""Image sourceAmerican Buffalo Pictures/Kobal/ShutterstockImage captionTom Hanks has collected typewriters since he was a teenagerMr Hodges typed the letter to Hanks about two months ago from his grandfather's old Remington Noiseless typewriter explaining all about his life and how he came to be a typewriter mechanic and ""geek"". He also inserted an origami dragon that he had made.Mr Hodges said: ""I told him how I had run away from Edinburgh to live a Bohemian life in Paris and lived as a Tumbleweed at the Shakespeare and Company bookshop.Hanks to publish typewriter storiesTom Hanks writes to bullied boy called Corona""It is a bookshop in Paris where you can sleep and live there. You turn up and if they have a space you can stay.""The tradition there is to be kind to strangers lest they be angels in disguise. I arrived dressed like a mad parrot in all my colours and floor-length coat.""I think it was a very good disguise as they let me stay. It has lots of nooks and crannies you can sleep in.""They had old decrepit typewriters and it was there I taught myself to fix them so I could encourage the other Tumbleweeds to write on them.""Image captionThe letter from Tom Hanks includes an x'd out mistakeOn headed notepaper from the set of the Baz Luhrman-directed Elvis biopic Hanks celebrated Mr Hodges for ""battling against the giants to sell the best of books - and keep typewriters alive"" as he hinted he may pay the capital a visit in the near future.Mr Hodges said he was very curious when the letter arrived at his shop.""I had no idea it was from him"" he said. ""I get letters from all over the world and then I saw the letterhead and thought 'interesting'.""Then inside it said Tom Hodges you are my hero and I flipped to the bottom and there was Tom Hanks' name.""It was a proper type-written letter with his mistakes x'd out.""Typewriter mechanics hate Tipp-ex because it gets in the mechanics so it was great to see he had x'd out his mistakes instead.""Image sourceGetty ImagesImage captionA 1956 Smith-Corona typewriter autographed by Tom HanksHanks' letter had the insignia of The King's notorious manager Colonel Tom Parker - set to be portrayed by the actor in the film due for release next year - as he wrote the letter from that set.In a 2019 interview with the New York Times Hanks said he had collected typewriters since he was a teenager.At one point he had hundreds of the machines which he described as ""brilliant combinations of art and engineering."" He now has 120.Mr Hodges said: ""I hope he gets to see the [typewriter] exhibition at one point.""It would be lovely to meet him. He seems like a really wonderful man.""I would want to talk to him about typewriters an awful lot.""I'm overjoyed with his letter it's a marvellous thing.""Related TopicsEdinburghTom HanksBooksHollywoodMore on this storyTom Hanks writes to bullied boy called CoronaPublished24 April 2020Hanks to publish typewriter storiesPublished4 November 2014";Tom Hanks hails bookshop owner as his hero;https://www.bbc.com;https://www.bbc.com/news/uk-scotland-edinburgh-east-fife-59050028;mindset;0.930000
